Year,Charity,User,Title,url,views
2024,Out On The Shelf,Griffin Heaney,P4A 2024: Out On The Shelf,https://www.youtube.com/watch?v=UnWbmPbu21A,109
2024,Outright International,Outright International,Outright International and The Project for Awesome,https://www.youtube.com/watch?v=V7d5UK75V-o,79
2024,Painted Dog Conservation,Nerdfighter4dogs,Project For Awesome 2024 Painted Dog Conservation,https://www.youtube.com/watch?v=hFm9rT9Ts_k,98
2024,Pajama Program,NoveltyRose,"Pajama Program, Project for Awesome 2024",https://www.youtube.com/watch?v=lnuKuUiHRFE,462
2024,Palestinian American Community Center,firewordsparkler,Palestinian American Community Center | Project for Awesome 2024,https://www.youtube.com/watch?v=Y3b2pOxKVds,550
2024,Palestinian Youth Movement,Dani Phantom,Project for Awesome 2024: Palestinian Youth Movement,https://www.youtube.com/watch?v=QpqWpjWG0to,265
2024,Palestinian Center for Human Rights,Nerdfighters For Palestine,Palestinian Centre for Human Rights - P4A 2024,https://www.youtube.com/watch?v=_qkvt2D-5nE,515
2024,Pragathi Charitable Trust,rushi,P4A 2024 - Pragathi Charitable Trust,https://www.youtube.com/watch?v=KhEkVmjypdo,93
2024,Prison Book Program,What'sBehindTheSky,Prison Book Program - Project for Awesome 2024,https://www.youtube.com/watch?v=GMhcCXy-B1E,1364
2024,Prison Book Program,Alyssa Boutelle,Prison Book Program: Project for Awesome 2024,https://www.youtube.com/watch?v=6VItckEQGYw,258
2024,Prison Book Program,"Prison Book Program Quincy, MA",2024 P4A Prison Book Program,https://www.youtube.com/watch?v=bU8aTRd8mW4,378
2024,Prison Book Program,"Prison Book Program Quincy, MA",Prison Book Program Project for Awesome 2024,https://www.youtube.com/watch?v=ggmp4cXEZCk,170
2024,Project B.E.A.R.,Project BEAR,Project B.E.A.R. Project For Awesome 2024,https://www.youtube.com/watch?v=kdaBLot54r0,101
2024,ProVeg International,Karl In Sinks,Project for Awesome 2024 - ProVeg International,https://www.youtube.com/watch?v=c_hzpXmSXCM,0
2024,ProVeg International,AAP,Wildfires and our food - Project for Awesome 2024,https://www.youtube.com/watch?v=6etCL8AVGAk,179
2024,ProVeg International,Janina Kick,ProVeg International - Project for Awesome 2024,https://www.youtube.com/watch?v=j6lgqM2MqfI,128
2024,ProVeg International,Sarah Le,ChatGPT about ProVeg and the impact of food on our environment - Project for Awesome 2024,https://www.youtube.com/watch?v=OUtOsZfw__Y,113
2024,ProVeg International,Lukas Jasiunas,ProVeg International - Project for Awesome 2024,https://www.youtube.com/watch?v=UnTezlnQzk8,152
2024,ProVeg International,Felix W.,You want more plant-based meat alternatives? Vote for ProVeg! | Project for Awesome 2024,https://www.youtube.com/watch?v=VREqLGXwDls,177
2024,ProVeg International,Chris Popa,Project for Awesome 2024: Food System Change with ProVeg,https://www.youtube.com/watch?v=uzMLFuOEJD8,185
2024,Pumpkins Acres Rabbit Rescue,Misale568,Pumpkin's Acres Rabbit Rescue | Project for Awesome 2024,https://www.youtube.com/watch?v=oQDl_si1Fkw,140
2024,Quadball UK,Flying Kiwi Quadball,Vote for Quadball UK | Project For Awesome 2024,https://www.youtube.com/watch?v=NLRJH3IUkBE,84
2024,Quelili,Erwie Herb,Quelili P4A 2024,https://www.youtube.com/watch?v=PG7Akk5HF48,95
2024,Redwood Empire Food Bank,Splash _,Redwood Empire Food Bank P4A 2024,https://www.youtube.com/watch?v=doQPiv2U5W8,86
2024,ReFOCUS Media Labs,ReFOCUS Media Labs,ReFOCUS Media Labs- Project for Awesome,https://www.youtube.com/watch?v=gGj1GYFjEM0,456
2024,RiseBoro Community Partnership,RiseBoro Community Partnership,RiseBoro | Project for Awesome 2024,https://www.youtube.com/watch?v=V8QCm_T3iM0,308
2024,Roger Neilson House,ACPR Campaign,Roger Neilson House | Project for Awesome,https://www.youtube.com/watch?v=fYNFYngkt4A,280
2024,Save the Children,Skull Banks,Project for awesome,https://www.youtube.com/watch?v=wzmobo5yFww,40
2024,SEDS-Canada,SEDS-Canada,Project for Awesome 2024: To the Stars with SEDS-Canada,https://www.youtube.com/watch?v=AuIe7x-IPJ0,92
2024,Seed,bellasgonemissing,Project for Awesome 2024 - Seed,https://www.youtube.com/watch?v=zDCHuxBIq4A,103
2024,She's The First,Shes The First Saguaro,She's the First (Saguaro) Project for Awesomeness Video,https://www.youtube.com/watch?v=oTrP74CHQ_Q,100
2024,She's The First,Tammy Tibbetts,I'm a First | She's the First P4A 2024 Video,https://www.youtube.com/watch?v=q4nAXgTDO7c,106
2024,She's The First,Annika Renganathan,Annika Renganathan P4A for She's The First 2024,https://www.youtube.com/watch?v=ye9RaoGp_q4,66
2024,She's The First,Kate Kiama,"Getting girls educated, respected &amp; heard. (STF’s P4A 2024)",https://www.youtube.com/watch?v=1vEDEE2SKqI,81
2024,She's The First,Hannah Beechler,Project for Awesome 2024!,https://www.youtube.com/watch?v=WyJd3AUi-7U,159
2024,She's The First,She's the First,Power of Girls | Project for Awesome 2024,https://www.youtube.com/watch?v=dPQm8e4EDfg,99
2024,She's The First,Yabom Kamara,VOTE FOR SHE'S THE FIRST FOR PROJECT FOR AWESOME,https://www.youtube.com/watch?v=X0iCJCbNUxE,85
2024,She's The First,Sukeji Modi,project 4 Awesome!! #Note and donate now#make Girls smile #STF,https://www.youtube.com/watch?v=mHlkoo6vEB8,38
2024,She's The First,Anya Legarda,Why Support She’s the First | Project for Awesome 2024,https://www.youtube.com/watch?v=aDDCCMLKEEs,47
2024,She's The First,SarahAnne Nigra,Project for awesome/ She’s the first! #vote #shesthefirst,https://www.youtube.com/watch?v=P6gBzyK08Vk,39
2024,She's The First,Ceci Arriaza,Why you should vote for She's the First in Project 4 Awesome,https://www.youtube.com/watch?v=ibcgcO3NBTg,57
2024,She's The First,Niyathi Kolli,2024 Project for Awesome - She’s the First,https://www.youtube.com/watch?v=JLKPyzSI9DE,53
2024,She's The First,Ira Kulkarni,Sexual Reproductive Health Rights | Project for Awesome 2024 | Ira Kulkarni,https://www.youtube.com/watch?v=6L1YtO6_7zQ,60
2024,She's The First,Rachel Zhai,War Affects Girls’ Education | Project For Awesome 2024,https://www.youtube.com/watch?v=PDktLdJXZVU,46
2024,She's The First,Sofia_marie 79,Vote for She’s the First!,https://www.youtube.com/watch?v=al8K2Bv0yok,44
2024,She's The First,_chumillinda_,Project For Awesome 2024 - She's the Fisrt,https://www.youtube.com/watch?v=mQDU6JMwxxk,41
2024,She's The First,Micaela Rivera Porras,She’s the first video,https://www.youtube.com/watch?v=VmNkhGARwnA,31
2024,She's The First,Dani Antonio,Click and Make an Impact | Project for Awesome 2024,https://www.youtube.com/watch?v=4qSArsOaNPU,47
2024,She's The First,Dani Antonio,Joy Nzuki for She's the First | Project for Awesome 2024,https://www.youtube.com/watch?v=L3DFIZ51wmU,33
2024,She's The First,Vivacious Yoon,"February 13, 2024",https://www.youtube.com/watch?v=TxO_FTZF3OU,43
2024,She's The First,Florence Sidi,Why you should vote for She's the First in this year's Project for Awesome.,https://www.youtube.com/watch?v=05PAXBHYDLg,71
2024,She's The First,Emma Mogaka,Vote for She's the First in the Project for Awesome,https://www.youtube.com/watch?v=kIjkr4Cd7hQ,35
2024,She's The First,Riad Abrahams,Girls Are Unstoppable | Project for Awesome 2024,https://www.youtube.com/watch?v=-ESD-xHs4lw,49
2024,She's The First,Joan,Vote She's The First -Project For Awesome!,https://www.youtube.com/watch?v=X41Z09DRi-w,50
2024,"Shelter, Inc.","Shelter, Inc.","Project for Awesome 2024 | Shelter, Inc. – Voices of Hope",https://www.youtube.com/watch?v=UBTNYCkZAxM,526
2024,SOCK FIP,Baylee Largent,SOCK FIP (Project for Awesome 2024),https://www.youtube.com/watch?v=AkiID2eF6N4,81
2024,SpayNSave,Julie Walters,Project4Awesome2024,https://www.youtube.com/watch?v=JEt_jz_0vsc,409
2024,Spiro,jonathan courtney,Project for Awesome 2024: Spiro (Fighting TB),https://www.youtube.com/watch?v=-ne_NOASuLU,74
2024,St. Jude Children's Research Hospital,Amanda Webb,P4A 2024: Ms. Webb's Class- St. Jude's Children's Hospital,https://www.youtube.com/watch?v=HdfiNX3VVOs,0
2024,Stone Soup Cafe,Chequamegon Bay Stone Soup Cafe,2024 P4A Video Stone Soup Cafe,https://www.youtube.com/watch?v=OkZmNfvgU1I,247
2024,strongminds,Rosy,"February 12, 2024",https://www.youtube.com/watch?v=5OPuFvy4rXc,47
2024,Survival International,Rush Pink,Survival International | Project for Awesome 2024,https://www.youtube.com/watch?v=9q_Gp4cIIUo,267
2024,Sustainability Matters,Sustainability Matters,Sustainability Matters - Rewilding Winchester | Project for Awesome 2024,https://www.youtube.com/watch?v=IX00u49OwRk,922
2024,Suubi Teen MOPS Uganda,Amy Heymann,Project for Awesome 2024 Suubi Teen MOPS Uganda,https://www.youtube.com/watch?v=6HtqKYr6VAk,482
2024,Swasthya Swaraj,Meenakshi Viswanadha,Swasthya Swaraj: Paving the Path to Awesome [Project for Awesome 2024],https://www.youtube.com/watch?v=JLF32Fl66k4,40
2024,Texas 4000 for Cancer,Texas 4000 for Cancer,Texas 4000 for Cancer's Project For Awesome Video,https://www.youtube.com/watch?v=s0MxmMk4-yY,241
2024,The American Red Cross,Maya Chobot,Project For Awesome 2024 Submission for The American Red Cross,https://www.youtube.com/watch?v=Xg0EIcW6HsM,54
2024,The Crime Connection Incorporated,Tiffanie Richards,@p4a,https://www.youtube.com/watch?v=EVcQ6WZVGTw,37
2024,The Foundation to Decrease World Suck,vlogbrothers,P4A 2024 Tiltify Video,https://www.youtube.com/watch?v=KXGOWIg6F_0,4293
2024,The Humane League,Thomas M,Project For Awesome 2024: The Humane League,https://www.youtube.com/watch?v=l36zvwNgyrY,147
2024,The Humane League,Caroline Mills,The Humane League: Project For Awesome 2024,https://www.youtube.com/watch?v=ARaBVd2Kfj0,106
2024,The Humane League,Tyler Johnston,The Humane League - Project For Awesome 2024,https://www.youtube.com/watch?v=kX4MfQSViFo,123
2024,The Humane League,Saulius Simcikas,The Humane League (Project For Awesome 2022),https://www.youtube.com/watch?v=5j5EITH_dj0,66
2024,The Humane League,Sarah Le,ChatGPT about The Humane League and factory farming,https://www.youtube.com/watch?v=hOWziLB_qIk,56
2024,The Humane League,Fiona Gallagher,The Humane League: P4A 2024,https://www.youtube.com/watch?v=7dgzY20Kfvs,74
2024,The Humane League,Effective Altruism Barcelona,Project For Awesome 2024: The Humane League recommended by Ricard,https://www.youtube.com/watch?v=W4GC7lOoZEU,85
2024,The Humane League,Olivia Addy,Project for Awesome 2024: The Humane League,https://www.youtube.com/watch?v=UVb3GNxDjhw,68
2024,The Humane League,Alex Wolfe,Project 4 Awesome 2024,https://www.youtube.com/watch?v=yfbwir9ULF0,74
2024,The Humane League,Jon Camp,Project 4 Awesome 2024: The Humane League,https://www.youtube.com/watch?v=jrJaRwHNftA,53
2024,The Humane League,Kalista Barter,Project for Awesome 2024: The Humane League,https://www.youtube.com/watch?v=aayjoc2gfQY,60
2024,The Humane League,Sydney Fox,I nominate The Humane League for farmed animals! Project For Awesome (P4A) 2024,https://www.youtube.com/watch?v=wigz5OYNGlw,56
2024,The Humane League,UnbeKant,Vote for The Humane League in 2024's Project for Awesome!,https://www.youtube.com/watch?v=tEAOHcALF0g,63
2024,The Humane League,Benjamin C,The Humane League - Project 4 Awesome 2024,https://www.youtube.com/watch?v=mMr7kTvg-po,45
2024,The Humane League,Mollie Putnam,P4A 2024 - The Humane League,https://www.youtube.com/watch?v=DjhfsL7Wgrs,98
2024,The Humane League,Kelly Myers,Project For Awesome 2024: The Humane League,https://www.youtube.com/watch?v=5yxyYPyZWHQ,67
2024,The Humane Society of New York,P4A-SPKL,The humane society of New york (Project for awesome),https://www.youtube.com/watch?v=Etj1oRUNjLE,58
2024,The J.E.D. Foundation,Tahseen,The Jed foundation. Project for AWESOME,https://www.youtube.com/watch?v=P2sE0MW8qo8,74
2024,The Pet Fund,hannamayh,The Pet Fund - Project For Awesome 2024,https://www.youtube.com/watch?v=z7HvlHgCVGc,192
2024,The Prison Phoenix Trust,PrisonPhoenixTrust,The Prison Phoenix Trust | Project for Awesome (P4A) 2024,https://www.youtube.com/watch?v=EAexU7BQEuo,296
2024,The Resilient Activist,The Resilient Activist,The Resilient Activist | Project for Awesome 2024,https://www.youtube.com/watch?v=hnkUy8WziP4,235
2024,The STIM Project,Laura,STIM Project P4A 2024,https://www.youtube.com/watch?v=U0pOorKqAZs,166
2024,Therapies Unite,Ej,P4A 2024 - Therapies Unite,https://www.youtube.com/watch?v=1QdePyuBr14,130
2024,Therapies Unite,Laura Brown,Therapies Unite Project for Awesome 2024,https://www.youtube.com/watch?v=XVfzllRMl0U,145
2024,Thirst Project,Luke Romick,Thirst Project for P4A 2024!,https://www.youtube.com/watch?v=cYWVvDho5d0,139
2024,Thirst Project,Layla N,Layla Nguyen - [THIRST PROJECT] - P4A2024,https://www.youtube.com/watch?v=KisspMe1a1A,68
2024,Thirst Project,Damon Brown,Project 4Awesome 2024….THIRST PROJECT (Damon Brown),https://www.youtube.com/watch?v=lNG04_8SNXA,44
2024,Thirst Project,Jake Schwarz,Vote for Thirst Project for this years Project For Awesome!!!,https://www.youtube.com/watch?v=VeqwVEPkPdE,49
2024,Thirst Project,Mariana Proença,MARIANA PROENÇA - [THIRST PROJECT] - P4A2024,https://www.youtube.com/watch?v=0RL-2nUrZmI,40
2024,Thirst Project,Light from Love,CAMILA CASANI | TP | P4A 2024!!!,https://www.youtube.com/watch?v=kxqgknSX3FM,51
2024,Thirst Project,Tara Hojjati,Project for Awesome 2024,https://www.youtube.com/watch?v=anMwQW4TVZw,54
2024,Thirst Project,Abby Wolfe,NJ Key Club P4A 2024,https://www.youtube.com/watch?v=qhsEqv1DuY8,34
2024,Thirst Project,Abby Wolfe,Lila M - Project 4 Awesome 2024 - Thirst Project,https://www.youtube.com/watch?v=dW4NpwB4uj4,219
2024,Thirst Project,Abby Wolfe,David R | Thirst Project | P4A 2024 SD 480p,https://www.youtube.com/watch?v=Q2GUqd_a9aI,36
2024,Thirst Project,Abby Wolfe,Abby W - Thirst Project - P4A 2024,https://www.youtube.com/watch?v=oiBaxLkQdAI,47
2024,Thirst Project,SHS Thirst Project,Thirst Project: Project 4 Awesome,https://www.youtube.com/watch?v=Xth76r2oh9Y,57
2024,Thirst Project,UTD Thirst Project,University of Texas at Dallas - [THIRST PROJECT] - P4A2024,https://www.youtube.com/watch?v=n3YpcvlM1yk,140
2024,Thirst Project,Abby Wolfe,Melanie W - Thirst Project - P4A 2024,https://www.youtube.com/watch?v=POpXQRUNSFU,37
2024,Thirst Project,Abby Wolfe,Mia Z - P4A 2024- Thirst Project,https://www.youtube.com/watch?v=rzhpIlgLGDA,33
2024,This Star Won't Go Out,TSWGO,TSWGO P4A Video 2024,https://www.youtube.com/watch?v=HF0l-JJysyw,1474
2024,Thrive Youth Center,untappedinkwell,P4A 2024: Thrive Youth Center [CC],https://www.youtube.com/watch?v=mtII3eWYRVw,536
2024,TransActual,Alpha Aquilae,TransActual | Project for Awesome 2024,https://www.youtube.com/watch?v=CpDnwUmdKKk,204
2024,TravlerPack,Max Kessler,Winter Relief Sleeping Bags | 2024 Project for Awesome,https://www.youtube.com/watch?v=hPIXlHHAwfo,298
2024,United Mitochondrial Disease Foundation,LifeOfInsamity,The Powerhouse Workout | United Mitochondrial Disease Foundation for Project for Awesome 2024,https://www.youtube.com/watch?v=H-VYW8d5cSI,188
2024,United2Heal,United2Heal VCU,U2H @ VCU Project for Awesome 2024 Video,https://www.youtube.com/watch?v=Ou37yNDEwb4,254
2024,UNRWA USA,Nerdfighters For Palestine,UNRWA USA - P4A 2024,https://www.youtube.com/watch?v=WyHwPGv7VFM,488
2024,Upwardly Global,Gakita,Upwardly Global Project For Awesome,https://www.youtube.com/watch?v=-aVSlKtdlHc,55
2024,Walkin' &amp; Rollin' Costumes,Walkin' &amp; Rollin' Costumes,Walkin &amp; Rollin Costumes | Project For Awesome 2024,https://www.youtube.com/watch?v=7z9GL9aftAQ,126
2024,War Child,War Child USA,Project For Awesome 2024! Play to Free with War Child,https://www.youtube.com/watch?v=r-Y87Fedyk4,91
2024,We Got This,Wendy Kalver,P4A 2024: We Got This,https://www.youtube.com/watch?v=m37vxdTXYPE,45
2024,Wezesha Binti girl up,Wezesha Binti Girl up,@p4a 2024! Wezesha Binti girl up (video submission),https://www.youtube.com/watch?v=gw_53BPiG8g,236
2024,Whale and Dolphin Conservation,Whale and Dolphin Conservation (WDC),Project for Awesome | Whale and Dolphin Conservation,https://www.youtube.com/watch?v=z1E7cXApe0M,296
2024,World Association of Girl Guides and Girl Scouts,angelbird7227,Project 4 Awesome 2024: WAGGGS,https://www.youtube.com/watch?v=NQ8RfTT0ymo,87
2024,World Bicycle Relief,Gabe Lareau,Project for Awesome 2024: World Bicycle Relief,https://www.youtube.com/watch?v=rwB8hLUMy4k,137
2024,World Wildlife Foundation,Amanda Webb,P4A 2024: Ms. Webb's Class- WWF,https://www.youtube.com/watch?v=7HMJU_MzWMI,0
2024,World YWCA,angelbird7227,Project for Awesome: WorldYWCA,https://www.youtube.com/watch?v=qCzo9yuZB4Y,27
2024,World YWCA,Jadin Cordero,Project for awesome,https://www.youtube.com/watch?v=XFseqpTZZy4,33
2024,Youth Action,Youth Action,Youth Action: Project for Awesome!,https://www.youtube.com/watch?v=w1dXnBSVgGM,34
2025,One Heart Project,Brandon Barnes,Project For Awesome 2025,https://www.youtube.com/watch?v=yxUFeqwxgug,
2025,Soul Bilíngue,malu facio,Project for awesome 2025! Soul Bilíngue,https://www.youtube.com/watch?v=2qu2dJYfVQ0,
2025,The Savannah Children's Theatre,Taye,Project 4 Awesome 2025: Savannah Children's Theatre,https://www.youtube.com/watch?v=9jTdIJpIPBM,
2025,Puzzle Pieces Squared,Eli and Max play games,P2- Project for Awesome 2025,https://www.youtube.com/watch?v=nCXYThUOymQ,
2025,Sembrando Esperanza (Reforest Ecuador),Cabañas Tamiaju Ecuador,Project for Awesome Video for Sembrando Esperanza,https://www.youtube.com/watch?v=FPIsg1ZWFrA,
2025,Pink Ribbon Good,Pink Ribbon Good,Cara & Lexi's Story | Pink Ribbon Good + Project For Awesome 2025,https://www.youtube.com/watch?v=q-kL8x8KbuU,
2025,Haiti Partners,Haiti Partners,Haiti Partners,https://www.youtube.com/watch?v=RKZ7JtSBZHs,
2025,Mahim Aboli Foundation,Aboli Foundation,Project for awesome | Mahim Aboli Foundation,https://www.youtube.com/watch?v=grqDjqXmK8g,
2025,She's The First,Allison Choong,P4A,https://www.youtube.com/watch?v=tB4L-S1BFsw,
2025,Pamoja Community-Based Organisation,Lilyan,P4A 2025 Submission for Pamoja CBO,https://www.youtube.com/watch?v=5mYVVoNAdcY,
2025,Kindness Begins with Me,Jared Forsyth,Project For Awesome - Kindness Begins With Me,https://www.youtube.com/watch?v=elTn8w-jAqk,
2025,Animal Wonders,Animal Wonders Montana,Animal Wonders: Project for Awesome 2025,https://www.youtube.com/watch?v=GQUdk1ElX4s,
2025,Earth Hero,AdventurousCanadian,Earth Hero P4A 2025,https://www.youtube.com/watch?v=AR5F9-9cDJg,
2025,People Against Landlord Abuse & Tenant Exploitation,Eric4334,Project for Awesome 2025 - People Against Landlord Abuse & Tenant Exploitation,https://www.youtube.com/watch?v=agH6GDy9-vE,
2025,National Abortion Federation,NationalAbortionFed,National Abortion Federation Project for Awesome 2025 Video,https://www.youtube.com/watch?v=KMq_1J3MqkA,
2025,Planet Reimagined,Jack Dimmock,Planet Reimagined - Project For Awesome 2025,https://www.youtube.com/watch?v=iaJ6x5Ep3q0,
2025,Viral Vegans,Jeroen Coessens,P4A 2025 - Viral Vegans,https://www.youtube.com/watch?v=nvHojj_CM5M,
2025,THE HOSPICE CASA SPERANTEI FOUNDATION,B,P4A 2025 | A new pediatric palliative care hospital from HOSPICE Casa Sperantei 💚,https://www.youtube.com/watch?v=wxRSNsxmOII,
2025,LitShop,LitShopSTL,Vote LitShop for Project For Awesome,https://www.youtube.com/watch?v=SmYuRpnDxU4,
2025,Lost-N-Found Youth,Roulin,A Bird Nomination for Lost-N-Found Youth (LNFY) for Project for Awesome 2025,https://www.youtube.com/watch?v=4UhTl8ngFbk,
2025,Viral Vegans,Benjamin Pitkänen,Nominating Viral Vegans: Project for Awesome 2025,https://www.youtube.com/watch?v=tqfYLqy1o54,
2025,Pamoja Community-Based Organisation,Pamojacbo,Pamoja CBO. Project For Awesome Submission,https://www.youtube.com/watch?v=TLH6WHCSj0E,
2025,Ocean Conservancy,Conservationconcentration,Native Land Conservancy: Project for Awesome 2025,https://www.youtube.com/watch?v=0AG0TA_UdQg,
2025,Veganuary,Matthew Woolhouse,Veganuary  - Project for Awesome 2025,https://www.youtube.com/watch?v=ecFpndTEC_k,
2025,"Batten Disease Support, Research, and Advocacy Foundation",For Amelia Palermo (Batten Disease Awareness),BDSRA Nomination for Project Awesome 2025,https://www.youtube.com/watch?v=vTuwMCRN9Xc,
2025,Queer Camp,Queer Camp,Queer Camp - Project for Awesome 2025,https://www.youtube.com/watch?v=isxucovx1pw,
2025,Exotic Animals Rescue and Pet Sanctuary,EARPS Inc.,EARPS P4A Submission,https://www.youtube.com/watch?v=OqwLvEBuPbo,
2025,Thirst Project,Krista Williams,West Islip Thirst Project-Project for Awesome 2025,https://www.youtube.com/watch?v=ltj1huqGaIY,
2025,A Cat's Life Rescue,A Cat's Life Rescue,A Cat's Life Rescue- Project for Awesome 2025,https://www.youtube.com/watch?v=TlJxTgNEaTE,
2025,Yoga and Sports for Refugees,MvrIreen,Project for Awesome 2025 - Yoga & Sport with Refugees Ioannina,https://www.youtube.com/watch?v=lQyP6uls5u0,
2025,Archaeology in the Community,Archaeology in the Community,AITC Project for Awesome 2025: Christine Ames,https://www.youtube.com/watch?v=V6sIRYU8HME,
2025,DOSE Artist Collective,Champagin,Project for Awesome 2025 - DOSE Artist Collective,https://www.youtube.com/watch?v=wWz8EAYxxGc,
2025,SameSame,SameSame,SameSame x Project Awesome,https://www.youtube.com/watch?v=kVBUzFZzhXE,
2025,Aquatic Life Institute,WhatsItLike,Let’s Go Inside this Experiment,https://www.youtube.com/watch?v=yF-nJSQNvk8,
2025,UNRWA USA,Code; Life,Code;Life CL UNRWA Project for Awesome| P4A 2025 Submission,https://www.youtube.com/watch?v=j4PJ4feHUS0,
2025,Viral Vegans,Viral Vegans,Project For Awesome 2025 | Viral Vegans,https://www.youtube.com/watch?v=LJxx8amBotU,
2025,A Moment of Magic Foundation,A Moment of Magic Visits,Project for Awesome 2025: A Moment of Magic Foundation,https://www.youtube.com/watch?v=Lq-WY80j_js,
2025,Student Advocacy Center of Michigan,Student Advocacy Center of Michigan,Project For Awesome 2025 x Youth Action Michigan,https://www.youtube.com/watch?v=W0hJGlggUT0,
2025,"International Fund for Animal Welfare, Inc.",Nerdfighter4dolphins,Project for Awesome- IFAW Marine Mammal Rescue Team,https://www.youtube.com/watch?v=Mpa1JQxU5Is,
2025,New Incentives,Fiona Gallagher,New Incentives: P4A 2025,https://www.youtube.com/watch?v=OqPp6XhG6ak,
2025,Camp Fatima of New Jersey,Alley Ward,Camp Fatima of New Jersey - Project for Awesome 2025,https://www.youtube.com/watch?v=6Y0CEUBB2EY,
2025,She's The First,Aarna Dharia,STF Project For Awesomness '25,https://www.youtube.com/watch?v=BAZNgpuLI1A,
2025,The Humane League,Fiona Gallagher,The Humane League: P4A 2025,https://www.youtube.com/watch?v=rKyHMBIPD0M,
2025,Viral Vegans,Riina Mattila,Project for Awesome 2025: Viral Vegans,https://www.youtube.com/watch?v=G6CDx-S1IVk,
2025,Fish Welfare Initiative,yamato970,Shrimp Welfare Project for Awesome 2025,https://www.youtube.com/watch?v=86gOwygi7Q4,
2025,Animal Advocacy Africa,Animal Advocacy Africa,Animal Advocacy Africa l Project for Awesome 2025,https://www.youtube.com/watch?v=0NsIM-UsNgk,
2025,Global Citizen Adventure Corps,Global Citizen Adventure Corps,GCAC Project For Awesome 2025 Submission ✨,https://www.youtube.com/watch?v=pKSI16X96go,
2025,Legacy Youth Leadership,1st Mentor Street,Project for Awesome 2025 - Vote for Legacy Youth Leadership,https://www.youtube.com/watch?v=5sFc70TDr4w,
2025,Archaeology in the Community,Archaeology in the Community,Archaeology in the Community Project for Awesome 2025,https://www.youtube.com/watch?v=nBFxnDrfpUQ,
2025,Vida Plena,Vida Plena,Vida Plena: Project 4 Awesome 2025,https://www.youtube.com/watch?v=_JNMCzqspsY,
2025,Family Promise of the Jersey Shore,Family Promise of the Jersey Shore,Family Promise of the Jersey Shore  - P4A 2025,https://www.youtube.com/watch?v=BFKfcpBChyw,
2025,Habibi.Works,Phoebe Roberts,Project 4 Awesome 2025: Habibi Works Bike Workshop; Part 3,https://www.youtube.com/watch?v=L5UbzlKEqqk,
2025,Wings of Rescue,Mane Course,Project For Awesome 2025: Wings of Rescue,https://www.youtube.com/watch?v=in406LTN6tY,
2025,Habibi.Works,Mohamed Baballa,What's the Media Lab at Habibi.Works,https://www.youtube.com/watch?v=ro7ofJaeD8M,
2025,Parkinson's UK,Helen Smith,Parkinson's UK — Project for Awesome 2025,https://www.youtube.com/watch?v=8ZtIQ03p1m4,
2025,MIND Research Institute,Brenden D'Souza,"Project for Awesome 2025 - MIND Research Institute - MM, BD, MZ",https://www.youtube.com/watch?v=ddXf3uOj-3Y,
2025,ProVeg International,Felix W.,We need more plant-based alternatives. Vote for ProVeg International! | Project for Awesome 2025,https://www.youtube.com/watch?v=M6-61INs5eo,
2025,Art Meets Education,Dom1000,Art Meets Education   Project for Awesome 2025,https://www.youtube.com/watch?v=BCbI05varXY,
2025,EMU International Scholarship Fund,Pius Ukiri,I Took His Job...,https://www.youtube.com/watch?v=XW4vMSMoDVE,
2025,International Campaign to Abolish Nuclear Weapons,Felix W.,We need nuclear disarmement. Vote for ICAN! | Project for Awesome 2025,https://www.youtube.com/watch?v=OeUEM5BWuo0,
2025,Sprach- und Bildungsförderung SprInt gGmbH,Sprach- und Bildungsförderung SprInt,Project For Awesome 2025 | SprInt Berlin (Language and Integration),https://www.youtube.com/watch?v=mpbzp2akuT8,
2025,Campaign Against Living Miserably,Badlinu,Vote For CALM - Project for awesome 2025,https://www.youtube.com/watch?v=Xj73Rxg_evA,
2025,Bail Project,melodysmash,The Bail Project | Project for Awesome 2025,https://www.youtube.com/watch?v=gZTaX9hJ1n4,
2025,Palestinian Youth Movement,Ethan Bell,California Model Legislature and Court | Project for Awesome 2025,https://www.youtube.com/watch?v=wT9QFBYLG1U,
2025,National Abortion Federation,NationalAbortionFed,National Abortion Federation P4A 2025 Video,https://www.youtube.com/watch?v=PjJZvTYnsdg,
2025,National Abortion Federation,National Abortion Hotline,National Abortion Hotline P4A 2025 Video,https://www.youtube.com/watch?v=JBKKJb_M3CU,
2025,War Child,shealynn,"Nomination for War Child USA, Project for awesome",https://www.youtube.com/watch?v=86OHukSFCB0,
2025,ReFOCUS Media Labs,ReFOCUS Media Labs,ReFOCUS Media Labs- Project For Awesome 2025 (color),https://www.youtube.com/watch?v=JWj86Ul-rSk,
2025,Seacology,Lanka Mangrove Museum,Seacology—Project for Awesom 2025,https://www.youtube.com/watch?v=X-4_Pv5j7_4,
2025,Cure CLCN6,Cure CLCN6,Nomination for Project For Awesome 2025,https://www.youtube.com/watch?v=2lR8QTkqvw4,
2025,Girls for change Initiative,Girls for Change Initiative(G4CI),Project for Awesome 2025,https://www.youtube.com/watch?v=GriWDWSuDoQ,
2025,Small Miracles,Alexa B,Small Miracles P4A,https://www.youtube.com/watch?v=531Csu1WYSg,
2025,ASISTA Immigration Assistance,ASISTA,Don't forget to vote for ASISTA at Project 4 Awesome 2025!,https://www.youtube.com/watch?v=a1w7YAdqrq0,
